QUERYID,CASE_NUM,CASE_YEAR,REGN_CNTY_CDE,COMP_MUNI,MUNITYPE,REF_MRKR,ATINTERSECTION_IND,COMPX,COMPY,ACC_DATE,ACCD_TME,DMV_ACCD_CLSF,NUM_OF_INJURIES,NUM_OF_FATALITIES,NUM_OF_VEH,ACCD_TYP,COLLISION_TYP,TRAF_CNTL,LIGHT_COND,WEATHER,ROAD_SURF_COND
6836 ,34070641,2011 ,MONROE,Rochester,,,Y,291884 ,4785600 , 10/22/2011,2:30 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34070642,2011 ,MONROE,Brighton,,,N,292641 ,4776925 , 10/30/2011,8:38 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,34070652,2011 ,MONROE,Brighton,, 15 43031114,N,285739 ,4774704 , 10/28/2011,5:33 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34070653,2011 ,MONROE,Brighton,, 15 43031125,Y,286380 ,4776254 , 10/26/2011,10:30 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,34070655,2011 ,MONROE,Brighton,,,Y,291238 ,4775289 , 10/28/2011,12:01 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34070661,2011 ,MONROE,Brighton,, 31 43033017,Y,292238 ,4776919 , 10/28/2011,7:19 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34070667,2011 ,MONROE,Gates,,,N,280735 ,4782959 , 10/27/2011,5:41 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DUSK,CLOUDY,WET
6836 ,34070701,2011 ,MONROE,Webster,,104 43035064,N,297024 ,4786097 , 10/27/2011,8:05 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAWN,CLOUDY,DRY
6836 ,34070709,2011 ,MONROE,Rochester,,,Y,285998 ,4781763 , 10/28/2011,6:46 PM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DUSK,CLEAR,DRY
6836 ,34070713,2011 ,MONROE,Rochester,,,Y,287426 ,4781662 , 10/28/2011,12:39 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34070720,2011 ,MONROE,Rochester,,,Y,285168 ,4783262 , 10/28/2011,8:59 PM,INJURY,1 ,0 ,1 ,OTHER NON-COLLISION,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34070727,2011 ,MONROE,Rochester,,,N,287076 ,4777977 , 09/19/2011,8:02 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34070762,2011 ,MONROE,Irondequoit,, 47 43013018,N,293166 ,4785405 , 10/29/2011,12:45 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,HIGHWAY WORK AREA,DAYLIGHT,CLOUDY,DRY
6836 ,34071157,2011 ,MONROE,Gates,,390I43031126,N,283238 ,4779416 , 10/03/2011,8:54 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,WET
6836 ,34071164,2011 ,MONROE,Rochester,,,Y,288421 ,4781544 , 09/29/2011,12:22 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,WET
6836 ,34071165,2011 ,MONROE,Rochester,,,N,287150 ,4776827 , 09/30/2011,1:25 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34071166,2011 ,MONROE,Rochester,,,Y,287596 ,4783012 , 09/30/2011,3:34 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,YIELD SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34071219,2011 ,MONROE,Rochester,,,Y,291946 ,4780233 , 09/29/2011,7:34 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34071514,2011 ,MONROE,Pittsford,, 31 43033026,N,293091 ,4775859 , 10/27/2011,9:55 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34071519,2011 ,MONROE,Pittsford,,,N,294805 ,4774232 , 10/25/2011,1:00 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,RR CROSSING GATES,DAYLIGHT,RAIN,WET
6836 ,34071810,2011 ,MONROE,Rochester,,,N,284742 ,4778462 , 09/11/2011,12:06 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34071816,2011 ,MONROE,Greece,,,Y,284457 ,4788396 , 09/08/2011,4:49 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLOUDY,DRY
6836 ,34071824,2011 ,MONROE,Rochester,,,Y,285624 ,4779664 , 09/13/2011,9:38 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34071833,2011 ,MONROE,Rochester,,,Y,287674 ,4781125 , 09/14/2011,11:45 AM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34071834,2011 ,MONROE,Rochester,,,Y,285543 ,4784370 , 09/19/2011,8:07 AM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34072175,2011 ,MONROE,East Rochester,,,N,297094 ,4776649 , 10/02/2011,6:15 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DARK-ROAD LIGHTED,RAIN,WET
6836 ,34072655,2011 ,MONROE,Perinton,,,Y,301742 ,4770886 , 09/20/2011,12:00 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH OTHER,OTHER,NONE,DUSK,CLEAR,DRY
6836 ,34072970,2011 ,MONROE,Rochester,,,Y,286942 ,4781238 , 10/18/2011,12:37 PM,PROPERTY DAMAGE AND INJURY,4 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34072971,2011 ,MONROE,Rochester,,,N,286147 ,4784270 , 10/20/2011,1:20 PM,INJURY,2 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34072972,2011 ,MONROE,Rochester,,,Y,287674 ,4781125 , 10/07/2011,8:47 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34073838,2011 ,MONROE,Webster,,104 43035237,N,297278 ,4787645 , 10/30/2011,2:25 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DARK-ROAD UNLIGHTED,CLOUDY,DRY
6836 ,34073840,2011 ,MONROE,Webster,,,Y,295984 ,4786134 , 10/29/2011,5:06 PM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34073842,2011 ,MONROE,Hamlin,,947A43021081,N,269780 ,4803106 , 10/31/2011,2:16 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,34073844,2011 ,MONROE,Henrietta,, 15A43041128,N,287706 ,4773481 , 10/31/2011,2:37 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34073849,2011 ,MONROE,Clarkson,,104 43031063,N,266080 ,4789834 , 10/31/2011,4:00 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,34073851,2011 ,MONROE,Perinton,,,Y,301977 ,4771296 , 10/22/2011,6:55 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34073855,2011 ,MONROE,Brighton,, 15A43041125,Y,287184 ,4775552 , 10/31/2011,12:17 PM,INJURY,2 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34073859,2011 ,MONROE,Brighton,, 31 43033004,N,291021 ,4778529 , 10/31/2011,11:50 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34074201,2011 ,MONROE,Rochester,,,Y,287516 ,4779868 , 11/01/2011,5:16 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH OTHER PEDESTRIAN,OTHER,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34074205,2011 ,MONROE,Rochester,,,Y,287149 ,4776873 , 10/24/2011,3:55 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34074207,2011 ,MONROE,Rochester,,,N,287078 ,4777981 , 10/31/2011,6:36 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34075161,2011 ,MONROE,Pittsford,,,Y,294969 ,4777230 , 09/02/2011,1:15 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34075668,2011 ,MONROE,Greece,,,N,285693 ,4791069 , 10/30/2011,2:47 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34075670,2011 ,MONROE,Greece,,104 43031159,Y,281003 ,4787649 , 10/30/2011,5:51 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DUSK,CLEAR,DRY
6836 ,34075671,2011 ,MONROE,Greece,,104 43031139,Y,278025 ,4788285 , 10/31/2011,7:20 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
